"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"J8W8AR5M","journalArticle","2016","Rivero, Oscar L Domínguez; Pérez, Angel A Juan; de la Nuez Pestana, Ignacio A; Ouelhadj, Djamila","An ILS-biased randomization algorithm for the two-dimensional loading HFVRP with sequential loading and items rotation","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/43830631","This paper discusses the Two-dimensional Loading Vehicle Routing Problem with Heterogeneous Fleet, Sequential Loading, and Item Rotation (2L-HFVRP-SR). Despite the fact that the 2L-HFVRP-SR can be found in many real-life situations related to the transportation of voluminous items, where heterogeneity of fleets, two-dimensional packing restrictions, sequential loading, and items rotation have to be considered, this rich version of vehicle routing-and-packing problem has been rarely analysed in the literature. Accordingly, this paper contributes to filling the gap by presenting a relatively simple-to-implement algorithm which is able to provide state-of-the-art solutions for such a complex problem in relatively short computational times. The proposed algorithm integrates inside an Iterated Local Search framework, biased-randomized versions of both vehicle routing and packing heuristics. The efficiency of the proposed algorithm is validated throughout an extensive set of computational tests.","2016","2024-04-22 18:40:24","2024-04-22 18:40:24","2024-04-22","37-53","","1","67","","","","","","","","","","","","","","","","","Publisher: [Operational Research Society, Palgrave Macmillan Journals]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6P2V8BZ3","journalArticle","2011","Ghanmi, A","Canadian forces global reach support hubs: facility location and aircraft routing models","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/41059122","[The Canadian Forces (CF) is seeking to establish permanent and temporary operational support hubs at strategic locations around the globe to improve its logistics support effectiveness and responsiveness for deployed operations. This paper addresses two logistics problems associated with the hub-based support concept, namely, hub location optimization and aircraft routing problems. A discrete facility location model was developed to analyse the hub-based support effectiveness and to determine the optimal hub locations. An aircraft routing model was also developed to determine optimal aircraft routes for the movement of cargo and supplies from various support hubs to a theatre of operation. Both models were formulated using mixed integer nonlinear programming. Historical CF deployment and sustainment data were used to conduct the analysis and to illustrate the methodology. The study indicates that the hub-based support approach would offer potential cost avoidance on sustainment lift and could be an effective strategy for improvement of the CF's support capability. It also indicates that potential lift costs could be avoided through optimal routing of sustainment flights.]","2011","2024-04-22 18:40:24","2024-04-22 18:40:24","2024-04-22","638-650","","4","62","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C3F9B64Z","journalArticle","1994","Rochat, Y.; Semet, F.","A Tabu Search Approach for Delivering Pet Food and Flour in Switzerland","The Journal of the Operational Research Society","","01605682, 14769360","10.2307/2583852","http://www.jstor.org/stable/2583852","[In this paper, we consider a real-life vehicle routeing problem that occurs in a major Swiss company producing pet food and flour. In contrast with usual hypothetical problems, a large variety of restrictions has to be considered. The main constraints are relative to the accessibility and the time windows at customers, the carrying capacities of vehicles, the total duration of routes and the drivers' breaks. To find good solutions to this problem, we propose two heuristic methods: a fast straightforward insertion procedure and a method based on tabu search techniques. Next, the produced solutions are compared with the routes actually covered by the company. Our outcomes indicate that the total distance travelled can be reduced significantly when such methods are used.]","1994","2024-04-22 18:40:24","2024-04-22 18:40:24","2024-04-22","1233-1246","","11","45","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5ESUQALT","journalArticle","2017","Yavuz, Mesut; Çapar, Ismail","Alternative-Fuel Vehicle Adoption in Service Fleets: Impact Evaluation Through Optimization Modeling","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/44282429","This paper introduces a new rich vehicle routing problem faced by companies that consider alternative-fuel vehicle (AFV) adoption into a service fleet consisting of gasoline or diesel vehicles. The service operation addressed here differs from delivery operations in that a vehicle has to stop for extended periods of time while its driver serves customers. We discuss measuring the impact of AFV adoption on fleet operations from multiple perspectives and formulate four objective functions to represent the defined performance metrics in a generalized mixed-integer linear programming model. The model can accommodate various AFV types with respect to driving range, refueling time, and availability of refueling stations. We develop a variable neighborhood search heuristic to solve large-scale problems efficiently. Results from the research show that the classical vehicle routing objective of minimizing total vehicle miles traveled does not work well in this emerging problem; instead, an objective such as minimizing carbon emissions or fuel costs provides more desirable solutions. The results also show that in service fleets, refueling time has lesser impact on fleet performance compared to service station availability or vehicle range. From a managerial standpoint, this indicates that investment in range extension or establishing service stations is more important than investment in faster refueling capability.","2017","2024-04-22 18:40:24","2024-04-22 18:40:24","2024-04-22","480-493","","2","51","","","","","","","","","","","","","","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L73DY3TN","journalArticle","2011","Potvin, J-Y; Naud, M-A","Tabu search with ejection chains for the vehicle routing problem with private fleet and common carrier","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/41058905","[The problem reported in this paper is a variant of the classical vehicle routing problem, where customer requests for a transportation company can be served either by its private fleet of vehicles or assigned to an external common carrier. The latter case occurs if the demand exceeds the total capacity of the private fleet or if it is more economical to do so. Accordingly, the objective is to minimize the variable and fixed costs of the private fleet plus the costs charged by the common carrier. A tabu search heuristic with a neighbourhood structure based on ejection chains is proposed to solve this problem. It is empirically demonstrated that this algorithm outperforms the best approaches reported in the literature on a set of benchmark instances with both homogeneous and heterogeneous fleets.]","2011","2024-04-22 18:40:24","2024-04-22 18:40:24","2024-04-22","326-336","","2","62","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL69F5KM","journalArticle","2009","Archetti, C.; Feillet, D.; Hertz, A.; Speranza, M. G.","The Capacitated Team Orienteering and Profitable Tour Problems","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/40206801","[In this paper, we study the capacitated team orienteering and profitable tour problems (CTOP and CPTP). The interest in these problems comes from recent developments in the use of the Internet for a better matching of demand and offer of transportation services. We propose exact and heuristic procedures for the CTOP and the CPTP. The computational results show that the heuristic procedures often find the optimal solution and in general cause very limited errors.]","2009","2024-04-22 18:40:24","2024-04-22 18:40:24","2024-04-22","831-842","","6","60","","","","","","","","","","","","","JSTOR","","","","Publisher: [Operational Research Society, Palgrave Macmillan Journals]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MKVTIJN4","journalArticle","2012","Norin, A; Yuan, D; Granberg, TA; Värbrand, P","Scheduling de-icing vehicles within airport logistics: a heuristic algorithm and performance evaluation","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/23251227","[Most delays in the air transport occur at the airport. A particular reason is the complexity of managing the large number of supporting flows in airport logistics. We consider the optimisation problem of scheduling de-icing vehicles that is one of the key supporting logistic flows in the turn-around process of aircraft. The objective is to minimise the delay of flights due to de-icing, and the travel distance of the de-icing vehicles. We study the complexity of the problem, and develop a solution algorithm using greedy randomised adaptive search. A case study of real-life data from Stockholm Arlanda Airport shows that optimised schedule leads to significantly better performance in comparison to intuitive and simple scheduling strategies. The benefit of optimisation in reducing the waiting time for de-icing is further demonstrated via dynamic simulations.]","2012","2024-04-22 18:40:24","2024-04-22 18:40:24","2024-04-22","1116-1125","","8","63","","","","","","","","","","","","","JSTOR","","","","Publisher: [Operational Research Society, Palgrave Macmillan Journals]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A7YD7WG4","journalArticle","2013","Ngueveu, Sandra Ulrich; Prins, Christian; Calvo, Roberto Wolfler","New Lower Bounds and Exact Method for the m-PVRP","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/23362885","[This paper presents new lower bounding procedures and an exact method for the m-peripatetic vehicle routing problem (m-PVRP) based on polyhedral and column generation approaches. The branch-and-cut algorithms use three types of valid cuts on the edge-based formulation. The column-generation-based lower bounding procedure is applied on the dual set partitioning formulation and is composed of dual heuristics that estimate good dual variable values and therefore high lower bounds. Computational results on instances from the literature show that these new lower bounds reach on average 97.5% to 99% of the best known upper bounds and optimality is proven for a third of the instances.]","2013","2024-04-22 18:40:24","2024-04-22 18:40:24","2024-04-22","38-52","","1","47","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SG27QIQY","journalArticle","2005","Tang, H.; E. Miller-Hooks","Algorithms for a Stochastic Selective Travelling Salesperson Problem","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/4102215","[In this paper, the selective travelling salesperson problem with stochastic service times, travel times, and travel costs (SSTSP) is addressed. In the SSTSP, service times, travel times and travel costs are known a priori only probabilistically. A non-negative value of reward for providing service is associated with each customer and there is a pre-specified limit on the duration of the solution tour. It is assumed that not all potential customers can be visited within this tour duration limit, even under the best circumstances. And, thus, a subset of customers must be selected. The objective of the SSTSP is to design an a priori tour that visits each chosen customer once such that the total profit (total reward collected by servicing customers minus travel costs) is maximized and the probability that the total actual tour duration exceeds a given threshold is no larger than a chosen probability value. We formulate the SSTSP as a chance-constrained stochastic program and propose both exact and heuristic approaches for solving it. Computational experiments indicate that the exact algorithm is able to solve small- and moderate-size problems to optimality and the heuristic can provide near-optimal solutions in significantly reduced computing time.]","2005","2024-04-22 18:40:24","2024-04-22 18:40:24","2024-04-22","439-452","","4","56","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UG8D5WNP","journalArticle","2015","Lahrichi, Nadia; Crainic, Teodor Gabriel; Gendreau, Michel; Rei, Walter; Rousseau, Louis-Martin","Strategic analysis of the dairy transportation problem","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/24505803","The dairy transportation problem (DTP) consists of determining the best routes to be performed for collecting milk from farms and delivering it to processing plants. We study the particular case of the province of Quebec, where the F&#xe9;d&#xe9;ration des producteurs de lait du Qu&#xe9;bec is responsible for negotiating the transportation costs on behalf of producers. Several issues are highlighted in the actual process of designing contracts such as using historical data. We propose an approach based on scenario analysis that consists of revising both the steps and the information used to construct the routes. We develop a generalized tabu search algorithm that integrates the different characteristics of the DTP.","2015","2024-04-22 18:40:24","2024-04-22 18:40:24","2024-04-22","44-56","","1","66","","","","","","","","","","","","","JSTOR","","","","Publisher: [Operational Research Society, Palgrave Macmillan Journals]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AGWQ39VH","journalArticle","2011","Bektaş, Tolga; Erdoğan, Güneş; Røpke, Stefan","Formulations and Branch-and-Cut Algorithms for the Generalized Vehicle Routing Problem","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/23018529","[The generalized vehicle routing problem (GVRP) consists of finding a set of routes for a number of capacitated vehicles on a graph where the vertices are partitioned into clusters with given demands, such that the total cost of travel is minimized and all demands are met. This paper describes and compares four new integer linear programming formulations for the GVRP, two based on multicommodity flow and the other two based on exponential-size sets of inequalities. Branch-and-cut algorithms are proposed for the latter two. Computational results on a large set of instances are presented.]","2011","2024-04-22 18:40:24","2024-04-22 18:40:24","2024-04-22","299-316","","3","45","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RNJPD97V","journalArticle","2012","Zachariadis, Emmanouil E.; Tarantilis, Christos D.; Kiranoudis, Chris T.","The Pallet-Packing Vehicle Routing Problem","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/23263547","[This article introduces and solves a new transportation problem called the pallet-packing vehicle routing problem (PPVRP). PPVRP belongs to the category of practical routing models integrated with loading constraints, and assumes that customers raise a deterministic demand in the form of three-dimensional rectangular boxes. It is aimed at determining the optimal vehicle routes for satisfying customer demand. Regarding the packing aspects, transported boxes are not directly loaded into the vehicle-loading spaces; instead, they are feasibly stacked into pallets that are then loaded onto the vehicles before initiating their tours. Belonging to the class of combined routing and packing models, PPVRP is very hard to be optimally solved within manageable computational time; thus, we focused on heuristic approaches for both the routing and packing aspects of the problem. More specifically, PPVRP is solved via a local search metaheuristic strategy based on the regional aspiration criteria of tabu search. To determine feasible pallet-packing arrangements, we employ an efficient packing heuristic approach. The algorithm is accelerated by storing collected packing feasibility information into memory components. The proposed solution approach is tested on newly introduced benchmark instances derived from well-studied vehicle routing data sets, as well as real-world problems.]","2012","2024-04-22 18:40:24","2024-04-22 18:40:24","2024-04-22","341-358","","3","46","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GFKDE87D","journalArticle","1995","MAHMASSANI, HANI S.","""TSS Dissertation Abstracts"": Abstracts for the 1994 Transportation Science Section Dissertation Prize Competition","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/25768695","","1995","2024-04-22 18:40:24","2024-04-22 18:40:24","2024-04-22","291-301","","3","29","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ADG4ZN4X","journalArticle","2016","Gianessi, Paolo; Alfandari, Laurent; Létocart, Lucas; Calvo, Roberto Wolfler","The Multicommodity-Ring Location Routing Problem","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/43903281","The multicommodity-ring location routing problem (MRLRP) studied in this paper is an NP-hard minimization problem arising in city logistics. The aim is to locate a set of urban distribution centers (UDCs) and to connect them via a ring in which massive flows of goods will circulate. Goods are transported from gates located outside the city to a UDC, and either join a second UDC through the ring before being delivered in electric vans to the final customers or are delivered directly to the customers from the first UDC. The reverse trip with pickup and transportation to the gates is also possible. A delivery service path starts at a particular UDC, then visits a subset of customers and ends at the same UDC, another UDC, or a self-service parking lot (SPL). A pickup route can start from an SPL or a UDC and ends at a UDC. The objective is to minimize the sum of the installation costs of the ring, flow transportation costs, and routing costs. The MRLRP belongs to the class of location-routing problems (LRP). We model it with a set-partitioning-like representation of delivery and pickup trips and arc-flow elements to describe goods transportation in the ring and between the ring and the gates. We present three approaches to solving the MRLRP: an exact method for small-size instances, a matheuristic for instances of a larger size, and a hybrid approach that applies the exact method to the columns output by the matheuristic. Numerical results are provided for an exhaustive set of instances, obtained by extending benchmark instances of the capacitated LRP with additional MRLRP features.","2016","2024-04-22 18:40:25","2024-04-22 18:40:25","2024-04-22","541-558","","2","50","","","","","","","","","","","","","","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J86YZCVF","journalArticle","2005","Ibaraki, T.; Imahori, S.; Kubo, M.; Masuda, T.; Uno, T.; Yagiura, M.","Effective Local Search Algorithms for Routing and Scheduling Problems with General Time-Window Constraints","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/25769243","[We propose local search algorithms for the vehicle routing problem with soft time-window constraints. The time-window constraint for each customer is treated as a penalty function, which is very general in the sense that it can be nonconvex and discontinuous as long as it is piecewise linear. In our algorithm, we use local search to assign customers to vehicles and to find orders of customers for vehicles to visit. Our algorithm employs an advanced neighborhood, called the cyclic-exchange neighborhood, in addition to standard neighborhoods for the vehicle routing problem. After fixing the order of customers for a vehicle to visit, we must determine the optimal start times of processing at customers so that the total penalty is minimized. We show that this problem can be efficiently solved by using dynamic programming, which is then incorporated in our algorithm. We report computational results for various benchmark instances of the vehicle routing problem. The generality of time-window constraints allows us to handle a wide variety of scheduling problems. As an example, we mention in this paper an application to a production scheduling problem with inventory cost, and report computational results for real-world instances.]","2005","2024-04-22 18:40:25","2024-04-22 18:40:25","2024-04-22","206-232","","2","39","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KLV2BIRC","journalArticle","1995","FRANÇA, PAULO M.; GENDREAU, MICHEL; LAPORTE, GILBERT; MÜLLER, FELIPE M.","The m-Traveling Salesman Problem with Minmax Objective","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/25768693","[This article proposes algorithms for the Minmax version of the m-Traveling Salesman Problem in which the objective is to minimize the length of the longest route. A tabu search heuristic and two exact search schemes are developed. Problems involving up to 50 vertices are solved to optimality.]","1995","2024-04-22 18:40:25","2024-04-22 18:40:25","2024-04-22","267-275","","3","29","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3BZT4TYD","journalArticle","2018","Schiffer, Maximilian; Walther, Grit","An Adaptive Large Neighborhood Search for the Location-routing Problem with Intra-route Facilities","Transportation Science","","00411655, 15265447","","https://www.jstor.org/stable/48747899","[Recent research on location-routing problems has been focusing on locating facilities as the starting and end point of routes. In this paper, we investigate a new type of location-routing problem. In the location-routing problem with intra-route facilities, the location of depots is known, whereas the location of facilities for intermediate stops has to be determined to keep vehicles operational. We present an adaptive large neighborhood search which is enhanced by local search and dynamic programming components, and derive new penalty functions for time-efficient neighborhood evaluation. We show that this algorithm is suitable for solving various problems with intra-route facilities by deriving new best known solutions for the recently published electric location-routing problem with time windows and partial recharging, as well as for the battery swap station electric vehicle location-routing problem. Additionally, we create new real-world benchmark instances and show results as well. Furthermore, we assess the competitiveness of our algorithm on the electric vehicle routing problem with time windows for full and partial recharging, and derive new best known solutions for both problem variants.]","2018","2024-04-22 18:40:25","2024-04-22 18:40:25","2024-04-22","331-352","","2","52","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IHTY8P3R","journalArticle","2004","C. Archetti; Speranza, M. G.","Vehicle Routing in the 1-Skip Collection Problem","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/4102018","[In this paper, we consider a real problem, which we call the 1-skip collection problem, where a fleet of vehicles must collect a number of skips situated in different locations and transport them to one among different plants chosen on the basis of the kind of waste contained in the skip. Each vehicle has a capacity of one skip and it starts and ends its tour at the depot. Each time a vehicle collects a skip, it has to go to a plant and empty it. A number of constraints are imposed, which involve time windows for the customers and the plants, shift-time, different kinds of skips, number of drivers available to carry out the service and priorities assigned to the customers who have to be served. The objective is to minimize the total cost of the service given by the fixed cost of the drivers engaged to carry out the service, the cost of the extra time and the penalty cost paid if a customer is not served. A heuristic algorithm to solve the real problem is presented. The algorithm first constructs a feasible solution by means of the nearest-neighbour algorithm. Then, if it finds a feasible solution, it improves it. The computational results show that the solution of the algorithm is much better than the solution applied by the firm that carries out the service since it serves a higher number of skips with a smaller number of drivers.]","2004","2024-04-22 18:40:25","2024-04-22 18:40:25","2024-04-22","717-727","","7","55","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C85D4SMN","journalArticle","2017","Bruck, Bruno P.; Iori, Manuel","Non-Elementary Formulations for Single Vehicle Routing Problems with Pickups and Deliveries","Operations Research","","0030364X, 15265463","","http://www.jstor.org/stable/45111673","[We study the class of one-to-many-to-one single vehicle routing problems with pickups and deliveries, in which a single capacitated vehicle is used to serve a set of customers requiring a delivery, a pickup, or both. These problems have many real-world applications, including beverage distribution, courier service transportation, and reverse logistics. We first concentrate on a well-studied problem in this class, known as the single vehicle routing problem with deliveries and selective pickups (SVRPDSP), in which deliveries are mandatory but pickups are optional and generate a revenue if performed, and customers requiring both a delivery and a pickup (combined demand) can be visited either once or twice. Most exact algorithms in the literature solve SVRPDSP by looking for elementary tours on an extended network that is obtained by transforming each combined demand cus tomer into two different customers, one requiring only the delivery and the other one only the pickup. Because this can result in a significant loss in performance, in this work we focus instead on the original problem network and present formulations that can yield non-elementary tours. Through the use of Benders decomposition, valid inequalities, and tailored optimization techniques based on branch-and-cut frameworks, we develop exact algorithms that outmatch previous results in the literature and obtain proven optimal solutions for all benchmark instances. We then generalize the algorithms to solve several other vehicle routing problems with pickups and deliveries, including the cases of split deliveries, intermediate drop-offs, mandatory pickups, and multiple vehicles.]","2017","2024-04-22 18:40:25","2024-04-22 18:40:25","2024-04-22","1597-1614","","6","65","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LV97U2I4","journalArticle","2015","Cappanera, Paola; Scutellà, Maria Grazia","Joint Assignment, Scheduling, and Routing Models to Home Care Optimization: A Pattern-Based Approach","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/43666923","The design of efficient home care services is a quite recent and challenging field of study. We propose an integrated approach that jointly addresses: (i) the assignment of operators to patients so as to guarantee the compatibility between skills associated with operators and patient visits; (ii) the scheduling of the visits in a given planning horizon; and (iii) the determination of the operator tours in every day of the planning horizon. The main home care problem we investigate refers to providers dedicated to palliative care and terminal patients. In this context, balancing objective functions are particularly relevant. Therefore, two balancing functions are studied, i.e., maxmin, which maximizes the minimum operator utilization factor, and minmax, which minimizes the maximum operator utilization factor. In both cases, the concept of pattern is introduced as a key tool to jointly address assignment, scheduling, and routing decisions, where a pattern specifies a possible schedule for skilled visits. The approach we propose is, however, able to cope with peculiarities from other home care contexts. Model extensions to handle scenarios other than the palliative one are discussed in the paper. Extensive computational results are reported both on palliative home care instances based on real data, and on two real-world data sets from the literature, related to contexts very different from the palliative one. For both data sets the proposed approach is able to find solutions of good quality. In the palliative context, the results show that the selection of the pattern generation policy is crucial to solve large instances efficiently. Furthermore, the maxmin criterion is able to return more balanced solutions; i.e., the difference between the maximum and the minimum operator utilization factors is very small. On the other hand, the minmax criterion is more suitable for minimizing the operating costs, since it computes solutions with smaller total traveled time.","2015","2024-04-22 18:40:39","2024-04-22 18:40:39","2024-04-22","830-852","","4","49","","","","","","","","","","","","","","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3F33TZJ3","journalArticle","2016","Xie, Siyang; Chen, Xi; Wang, Zhaodong; Ouyang, Yanfeng; Somani, Kamalesh; Huang, Jing","Integrated Planning for Multiple Types of Locomotive Work Facilities Under Location, Routing, and Inventory Considerations","Interfaces","","00922102, 1526551X","","http://www.jstor.org/stable/45154191","[In North America, thousands of locomotives operating in the railroad network require various types of mechanical work every day. This work may be unscheduled, periodic, or on demand and could be conducted at either a fixed facility or a movable facility. Each facility is characterized by the type of work it can provide. The long-term infrastructure planning of these facilities is vital to the efficiency of the railroad. In this paper, we develop a large-scale mixed-integer mathematical model for infrastructure planning. The model integrates and optimizes decisions about (1) Locations, capabilities, and capacities of fixed facilities, (2) Home locations and routing plans of movable facilities, and (3) Assignments of locomotive work demands to facilities. We propose a decomposition-based heuristic solution framework consisting of several underlying algorithms to solve this large-scale optimization model. Computational results on numerous scenario studies using field data from the railroad industry show that the proposed model and algorithms are capable of providing solutions that are significantly superior to the current practice. The successful application of our methodology to real-world railroad planning has clearly demonstrated the substantial cost-saving benefits of our models on infrastructure planning solutions.]","2016","2024-04-22 18:40:39","2024-04-22 18:40:39","2024-04-22","391-408","","5","46","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SX242PW2","journalArticle","2007","Hickman, Mark","TSL Dissertation Abstracts: 2006 Transportation Science and Logistics Society Dissertation Prize Competition","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/25769364","","2007","2024-04-22 18:40:39","2024-04-22 18:40:39","2024-04-22","415-429","","3","41","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2RNADLNV","journalArticle","2016","Desaulniers, Guy; Errico, Fausto; Irnich, Stefan; Schneider, Michael","Exact Algorithms for Electric Vehicle-Routing Problems with Time Windows","Operations Research","","0030364X, 15265463","","http://www.jstor.org/stable/26153510","[Effective route planning for battery electric commercial vehicle (ECV) fleets has to take into account their limited autonomy and the possibility of visiting recharging stations during the course of a route. In this paper, we consider four variants of the electric vehicle-routing problem with time windows: (i) at most a single recharge per route is allowed, and batteries are fully recharged on visit of a recharging station; (ii) multiple recharges per route, full recharges only; (iii) at most a single recharge per route, and partial battery recharges are possible; and (iv) multiple, partial recharges. For each variant, we present exact branch-price-and-cut algorithms that rely on customized monodirectional and bidirectional labeling algorithms for generating feasible vehicle routes. In computational studies, we find that all four variants are solvable for instances with up to 100 customers and 21 recharging stations. This success can be attributed to the tailored resource extension functions (REFs) that enable efficient labeling with constant time feasibility checking and strong dominance rules, even if these REFs are intricate and rather elaborate to derive. The studies also highlight the superiority of the bidirectional labeling algorithms compared to the monodirectional ones. Finally, we find that allowing multiple as well as partial recharges both help to reduce routing costs and the number of employed vehicles in comparison to the variants with single and with full recharges.]","2016","2024-04-22 18:40:39","2024-04-22 18:40:39","2024-04-22","1388-1405","","6","64","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3T679BSW","journalArticle","2016","Belenguer, José Manuel; Benavent, Enrique; Martínez, Antonio; Prins, Christian; Prodhon, Caroline; Villegas, Juan G.","A Branch-and-Cut Algorithm for the Single Truck and Trailer Routing Problem with Satellite Depots","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/43903293","In the single truck and trailer routing problem with satellite depots (STTRPSD), a truck with a detachable trailer based at a main depot must serve the demand of a set of customers accessible only by truck. Therefore, before serving the customers, it is necessary to detach the trailer in an appropriate parking place (called either a satellite depot or a trailer point) and transfer goods between the truck and the trailer. This problem has applications in milk collection for farms that cannot be reached using large vehicles. In this work we present an integer programming formulation of the STTRPSD. This formulation is tightened with several families of valid inequalities for which we have developed different (exact and heuristic) separation procedures. Using these elements, we have implemented a branch-and-cut algorithm for the solution of the STTRPSD. A computational experiment with published instances shows that the proposed branch-and-cut algorithm consistently solves problems with up to 50 customers and 10 satellite depots, and it has also been able to solve instances with up to 20 satellite depots and 100 clustered customers.","2016","2024-04-22 18:40:39","2024-04-22 18:40:39","2024-04-22","735-749","","2","50","","","","","","","","","","","","","","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
