"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"RRET2DEW","journalArticle","2023","Amiri, A; Zolfagharinia, H; Amin, SH","A robust multi-objective routing problem for heavy-duty electric trucks with uncertain energy consumption","COMPUTERS & INDUSTRIAL ENGINEERING","","0360-8352","10.1016/j.cie.2023.109108","","In the Vehicle Routing Problem (VRP), utilizing Battery Electric Vehicles (BEVs) adds some challenges such as limited driving range and long recharging time to the problem. The energy consumption in BEVs plays an important role in determining their range coverage and the frequency of recharging. This paper introduces a new robust mathematical model for the EVRP with Heavy-duty Battery Electric Trucks to handle the energy consumption uncertainty in the short-haul delivery problems. Moreover, the on-time delivery factor that results in customers' satisfaction is addressed by minimizing the delay and the earliness during distribution. Hence, the presented EVRP is a bi-objective problem that simultaneously minimizes transportation costs and maximizes customers' satisfaction. To solve the problem, two metaheuristic algorithms are developed, including a Nondominated Sorting Genetic Algorithm II (NSGA-II), and Adaptive Large Neighborhood Search (ALNS) combined with multi-objective solution approaches (e.g., weighted-sum, epsilon-constraint, and hybrid methods). The results show that the ALNS algorithm combined with the weighted-sum method performed better than the other approaches. Moreover, a simulation study is conducted to analyze the robust solutions obtained for different levels of uncertainty to provide managerial insights for decision-makers.","2023-04","2024-04-22 16:50:08","2024-04-22 16:50:08","","","","","178","","","","","","","","","","","","","","WOS:000990987200001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XNK8XZIF","journalArticle","2014","Sedighpour, M; Ahmadi, V; Yousefikhoshbakht, M; Didehvar, F; Rahmati, F","Solving the open vehicle routing problem by a hybrid ant colony optimization","KUWAIT JOURNAL OF SCIENCE","","2307-4108","","","The open vehicle routing problem (OVRP) is a variant of vehicle routing problem (VRP) in which the vehicles are not required to return to the depot after completing a service. Since this problem belongs to NP-hard Problems, many metaheuristic approaches like ant colony optimization (ACO) have been used to solve it in recent years. The ACO has some shortcomings like its slow computing speed and local-convergence. Therefore, in this paper a hybrid ant colony optimization called HACO is proposed in which a new state transition rule, an efficient candidate list, several effective local search techniques and a new pheromone updating rule are used in order to achieve better solutions. Experimentation shows that the algorithm is successful in finding solutions within almost 3% of known optimal solutions on classical thirty one benchmark instances. Additionally, it shows that the proposed algorithm HACO finds twenty one best solutions of classical instances and is competitive with eight existing algorithms for solving OVRP. Furthermore, the size of the candidate lists used within the algorithm is a major factor in finding improved solutions and the computational times for the algorithm compare satisfactorily with other solution methods.","2014-09","2024-04-22 16:50:08","2024-04-22 16:50:08","","139-162","","3","41","","","","","","","","","","","","","","WOS:000342535200009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VEQZ6JM6","journalArticle","2022","Sabar, NR; Goh, SL; Turky, A; Kendall, G","Population-Based Iterated Local Search Approach for Dynamic Vehicle Routing Problems","IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING","","1545-5955","10.1109/TASE.2021.3097778","","This article addresses the dynamic vehicle routing problem (DVRP). DVRP is a challenging variation of the classic vehicle routing problem in which some customers are not known in advance. The objective is to incorporate new customers into the schedule as they become known while still attempting to minimize the cost of serving all customers without violating the problem constraints. This work proposes an effective population-based approach that integrates various algorithmic components to address DVRP. The approach combines a local search algorithm with various evolutionary operators (crossover and mutation) in an adaptive manner. To promote diversity, the proposed approach utilizes a population of solutions and uses a quality-and-diversity strategy to retain only promising solutions. The well-known 21 DVRP benchmark instances are utilized to test the performance of the proposed approach. An experimental comparison is carried out to assess the contribution of the integrated components. Results demonstrate that the integrated components significantly improve search performance. It is also shown that the proposed approach produces new best results for several instances when compared with the best methods reported in the literature.","2022-10","2024-04-22 16:50:08","2024-04-22 16:50:08","","2933-2943","","4","19","","","","","","","","","","","","","","WOS:000732420900001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EKEJ8RAV","journalArticle","2007","Prins, C; Prodhon, C","Solving the capacitated location-routing problem by a cooperative lagrangean relaxation-granular tabu search heuristic","TRANSPORTATION SCIENCE","","0041-1655","10.1287/trsc.1060.0187","","Most of the time in a distribution system, depot location and vehicle routing are interdependent, and recent studies have shown that the overall system cost may be excessive if routing decisions are ignored when locating depots. The location-routing problem (LRP) overcomes this drawback by simultaneously tackling location and routing decisions. This paper presents a cooperative metaheuristic to solve the LRP with capacitated routes and depots. The principle is to alternate between a depot location phase and a routing phase, exchanging information on the most promising edges. In the first phase, the routes and their customers are aggregated into supercustomers, leading to a facility-location problem, which is then solved by a Lagrangean relaxation of the assignment constraints. In the second phase, the routes from the resulting multidepot vehicle-routing problem (VRP) are improved using a granular tabu search (GTS) heuristic. At the end of each global iteration, information about the edges most often used is recorded to be used in the following phases. The method is evaluated on three sets of randomly generated instances and compared with other heuristics and a lower bound. Solutions are obtained in a reasonable amount of time for such a strategic problem and show that this metaheuristic outperforms other methods on various kinds of instances.","2007-11","2024-04-22 16:50:08","2024-04-22 16:50:08","","470-483","","4","41","","","","","","","","","","","","","","WOS:000251178700004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LJ944YDN","journalArticle","2022","Abu-Monshar, A; Al-Bazi, A","A multi-objective centralised agent-based optimisation approach for vehicle routing problem with unique vehicles","APPLIED SOFT COMPUTING","","1568-4946","10.1016/j.asoc.2022.109187","","Motivated by heterogeneous service suppliers in crowd shipping routing problems, vehicles' similarity assumption is questioned in the well-known logistical Vehicle Routing Problems (VRP) by considering different start/end locations, capacities, as well as shifts in the Time Window variant (VRPTW). In order to tackle this problem, a new agent-based metaheuristic architecture is proposed to capture the uniqueness of vehicles by modelling them as agents while governing the search with centralised agent cooperation. This cooperation aims to generate near optimum routes by minimising the number of vehicles used, total travelled distance, and total waiting times. The innovative architecture encapsulates three individual core modules in a flexible metaheuristic implementation. First, the problem is modelled by an agent-based module that includes its components in representing, evaluating, and altering solutions. A second metaheuristic module is then designed and integrated, followed by a multi-objective module introduced to sort solutions generated by the metaheuristic module based on Pareto dominance. Tests on benchmark instances were run, resulting in better waiting times, with an average reduction of 2.21-time units, at the expense of the other objectives. Benchmark instances are modified to tackle the unique vehicle's problem by randomising locations, capacities, and operating shifts and tested to justify the proposed model's applicability. (C) 2022 The Author(s). Published by Elsevier B.V.","2022-08","2024-04-22 16:50:08","2024-04-22 16:50:08","","","","","125","","","","","","","","","","","","","","WOS:000835741700011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U9I8VFLN","journalArticle","2020","Molina, JC; Salmeron, JL; Eguia, I; Racero, J","The heterogeneous vehicle routing problem with time windows and a limited number of resources","ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE","","0952-1976","10.1016/j.engappai.2020.103745","","This paper introduces the heterogeneous vehicle routing problem with time windows and a limited number of resources (HVRPTW-LR), a practical extension of the classical vehicle routing problem in which routes to be designed share common scarce resources. The HVRPTW-LR arises when a limited number of resources, such as vehicles, drivers, instruments, and so on, are available but are insufficient to serve all customers in a route planning. Therefore, the route design involves the selection of customers to be visited at each route and resources to be used. Applications to this problem are found in real services companies with high seasonal demand which attend to different types of works and have to decide on how to effectively manage their resources. For designing optimal routes, a hierarchical objective function is considered, maximizing the total number of served customers as the primary objective, and minimizing the travel costs as secondary. A mathematical model of linear programming is introduced to describe and understand all constraints clearly. The problem is first heuristically solved by a semi-parallel insertion heuristic. Then, solutions are improved by a hybrid variable neighborhood descent metaheuristic based on a Tabu Search algorithm for the exploration of the neighborhood and a holding list. Experiments are conducted on numerous sets of benchmark instances from the literature to evaluate the performance of the proposed algorithm. Results show that the algorithm proposed in this paper has a good performance and can be easily applied for solving numerous vehicle routing problem variants from the literature. A new set of benchmark cases for the HVRPTW-LR are also presented and solved.","2020-09","2024-04-22 16:50:08","2024-04-22 16:50:08","","","","","94","","","","","","","","","","","","","","WOS:000564267700008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MQDBQ9SH","journalArticle","2023","Moradi, N; Sadati, I; Çatay, B","Last mile delivery routing problem using autonomous electric vehicles","COMPUTERS & INDUSTRIAL ENGINEERING","","0360-8352","10.1016/j.cie.2023.109552","","This paper presents a study on the application of Autonomous Delivery Vehicles (ADVs) in last-mile delivery for urban logistics. Specifically, we focus on a routing problem using multi-stop ADVs, with the goal of minimizing route and vehicle usage costs while satisfying several constraints associated with load and battery capacities, maximum route duration for ADVs, and maximum walking distance for customers. We refer to this problem as the Autonomous Delivery Vehicle Routing Problem (ADVRP) and present its mixed-integer linear programming formulation. Due to the NP-hardness of the problem, we propose a two-phase metaheuristic approach that first clusters customers and determines stopping locations for the ADVs, followed by a phase that determines the optimal routes for the ADVs using hybrid variable neighborhood search and simulated annealing. To evaluate our proposed solution methodology, we conduct computational experiments on various related Vehicle Routing Problems (VRPs) from the literature and newly generated ADVRP instances. The results show that the proposed two-phase metaheuristic approach can produce high-quality solutions with minimal computational effort while outperforming an exact solver in 26 medium-and large-sized instances of ADVRP and reaching optimal solutions in most VRP instances and related problems. Furthermore, we conduct sensitivity analyses on selected problem parameters and present a case study in Istanbul, Turkey to provide managerial insights for implementing ADVs in urban logistics.","2023-10","2024-04-22 16:50:08","2024-04-22 16:50:08","","","","","184","","","","","","","","","","","","","","WOS:001069348900001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LXKL4CQU","journalArticle","2015","Johar, F; Potts, C; Bennell, J","Vehicle Routing Problem with Time Constraints","MALAYSIAN JOURNAL OF FUNDAMENTAL AND APPLIED SCIENCES","","2289-5981","10.11113/mjfas.v11n4.400","","This paper addresses the Vehicle Routing Problem (VRP) with time constraints which been solved by several heuristic algorithms. The problem starting at the depot where the customer orders which associated with due date determined by customer, are released with different point of time. Ideally, to avoid any lateness in delivery process, the orders need to be delivered as soon as it released and available at the depot. However, this may increase the traveling cost because one vehicle needs to go and come back to depot for the other deliveries which this can be saved by batching the deliveries. Therefore, the study will focus on minimizing the tradeoff between traveling and tardiness costs. Literatures show that implementing the heuristic algorithms for solving various instances of VRPs manage to minimize the distribution cost within the reasonable computing times. An initial feasible solution was generated using a constructive heuristic. The solution then was improved by several metaheuristic algorithms were developed for solving the problem studied; Variable Neighborhood Search, Large Neighborhood Search and Tabu Search. To cater with the problem studied, a modification to the benchmark problems of Solomon has been done. The performance of the algorithms can be seen through the comparison of the solution obtained. The results showed that there is a significant saving in producing the least cost solution and manually constructed routes are very ineffective.","2015-10","2024-04-22 16:50:08","2024-04-22 16:50:08","","184-190","","4","11","","","","","","","","","","","","","","WOS:000218831000008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"294SUPIE","journalArticle","2018","Groba, C; Sartal, A; Vázquez, XH","Integrating forecasting in metaheuristic methods to solve dynamic routing problems: Evidence from the logistic processes of tuna vessels","ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE","","0952-1976","10.1016/j.engappai.2018.08.015","","The multiple Traveling Salesman Problem (mTSP) is a widespread phenomenon in real-life scenarios, and in fact it has been addressed from multiple perspectives in recent decades. However, mTSP in dynamic circumstances entails a greater complexity that recent approaches are still trying to grasp. Beyond time windows, capacity and other parameters that characterize the dynamics of each scenario, moving targets is one of the underdeveloped issues in the field of mTSP. The approach of this paper harnesses a simple prediction method to prove that integrating forecasting within a metaheuristic evolutionary-based method, such as genetic algorithms, can yield better results in a dynamic scenario than their simple non-predictive version. Real data is used from the retrieval of Fish Aggregating Devices (FADs) by tuna vessels in the Indian Ocean. Based on historical data registered by the GPS system of the buoys attached to the devices, their trajectory is firstly forecast to feed subsequently the functioning of a genetic algorithm that searches for the optimal route of tuna vessels in terms of total distance traveled. Thus, although valid for static cases and for the Vehicle Routing Problem (VRP), the main contribution of this method over existing literature lies in its application as a global search method to solve the multiple TSP with moving targets in many dynamic real-life optimization problems.","2018-11","2024-04-22 16:50:08","2024-04-22 16:50:08","","55-66","","","76","","","","","","","","","","","","","","WOS:000449133100005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M8RMWY6U","journalArticle","2023","Suwannarongsri, S","OPTIMAL SOLVING MULTI-DEPOT VEHICLE ROUTING PROBLEM BY MODERN METAHEURISTIC ALGORITHM","INTERNATIONAL JOURNAL OF INNOVATIVE COMPUTING INFORMATION AND CONTROL","","1349-4198","10.24507/ijicic.19.06.1753","","The multi-depot vehicle routing problem (MDVRP) is a generalized form of the vehicle routing problem (VRP) and travelling salesman problem (TSP). Considered as one of the NP-hard problems, the MDVRP consists of multiple vehicles for transporting goods to travel in and out of many warehouses (locations). The objective is to determine the optimal vehicle route in order to minimize the total distance satisfying the particular constraints and criteria. In this paper, the application of the modern metaheuristic algo-rithm (MoMA) to optimally solving the MDVRP is presented. As one of the new hybrid metaheuristic optimization search techniques, the MoMA combines with two types of the random process drawn from the uniform and L ' evy distributions for generating the feasible solutions. Moreover, the automatic adjustable search radius mechanism (ASRM) is also utilized to balance the intensification (exploitation) and diversification (exploration) as well as to speed up the search process. The MoMA is applied to solving ten selected real -world MDVRP consisting of approximately 50-200 locations. Results obtained by the Mo -MA will be compared with those obtained by the genetic algorithm (GA), particle swarm optimization (PSO) and cuckoo search (CS). As results, it was found that the MoMA can provide optimal solutions of all ten selected MDVRP with shorter total distance than the original CS, PSO and GA, respectively.","2023-12","2024-04-22 16:50:08","2024-04-22 16:50:08","","1753-1767","","6","19","","","","","","","","","","","","","","WOS:001133738100001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P6K2YXY8","journalArticle","2021","Galindres-Guancha, LF; Toro-Ocampo, E; Gallego-Rendón, R","A biobjective capacitated vehicle routing problem using metaheuristic ILS and decomposition","INTERNATIONAL JOURNAL OF INDUSTRIAL ENGINEERING COMPUTATIONS","","1923-2926","10.5267/j.ijiec.2021.2.002","","Vehicle routing problems (VRPs) have usually been studied with a single objective function defined by the distances associated with the routing of vehicles. The central problem is to design a set of routes to meet the demands of customers at minimum cost. However, in real life, it is necessary to take into account other objective functions, such as social functions, which consider, for example, the drivers' workload balance. This has led to growth in both the formulation of multiobjective models and exact and approximate solution techniques. In this article, to verify the quality of the results, first, a mathematical model is proposed that takes into account both economic and work balance objectives simultaneously and is solved using an exact method based on the decomposition approach. This method is used to compare the accuracy of the proposed approximate method in test cases of medium mathematical complexity. Second, an approximate method based on the Iterated Local Search (ILS) metaheuristic and Decomposition (ILS/D) is proposed to solve the biobjective Capacitated VRP (bi-CVRP) using test cases of medium and high mathematical complexity. Finally, the nondominated sorting genetic algorithm (NSGA-II) approximate method is implemented to compare both medium- and high-complexity test cases with a benchmark. The obtained results show that ILS/D is a promising technique for solving VRPs with a multiobjective approach. (C) 2021 by the authors; licensee Growing Science, Canada","2021","2024-04-22 16:50:09","2024-04-22 16:50:09","","293-304","","3","12","","","","","","","","","","","","","","WOS:000640232100004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P96TUHZ6","journalArticle","2021","Aerts, B; Cornelissens, T; Sörensen, K","The joint order batching and picker routing problem: Modelled and solved as a clustered vehicle routing problem","COMPUTERS & OPERATIONS RESEARCH","","0305-0548","10.1016/j.cor.2020.105168","","The joint order batching and picker routing problem (JOBPRP) is a promising approach to minimize the order picking travel distance in a picker-to-parts warehouse environment. In this paper, we show that the JOBPRP can be modelled as a clustered vehicle routing problem (CluVRP), a variant of the capacitated VRP in which customers are grouped into clusters. To solve this cluster-based model of the JOBPRP, we apply a two-level variable neighborhood search (2level-VNS) metaheuristic, previously developed for the CluVRP, and study which adaptations are required to perform efficiently in a warehouse environment. Additionally, we evaluate if the Hausdorff distance used as an approximation for the clusters' proximity in the CluVRP, performs equally well when determining closeness between pick orders in a warehouse. We compare the performance of the Hausdorff-based batching criterion to the cumulative minimal aisles visited-criterion, known as a well-performing batching metric in rectangular warehouses with parallel aisles. The 2level-VNS performs well compared to state-of-the-art algorithms specifically developed for the order batching problem (OBP) in a single-block warehouse. A multi-start VNS remains slightly superior to our approach. Concerning the Hausdorff distance, we conclude that in most experiments, the minimum-aisles criterion retains a better fit in the warehouse context. (C) 2020 Elsevier Ltd. All rights reserved.","2021-05","2024-04-22 16:50:09","2024-04-22 16:50:09","","","","","129","","","","","","","","","","","","","","WOS:000630329100003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"74C8A4VV","journalArticle","2024","Stodola, P; Kutej, L","Multi-Depot Vehicle Routing Problem with Drones: Mathematical formulation, solution algorithm and experiments","EXPERT SYSTEMS WITH APPLICATIONS","","0957-4174","10.1016/j.eswa.2023.122483","","The use of Unmanned Aerial Vehicles (UAVs) is expected to grow rapidly in the coming years, driven by technological advancements, cost-effectiveness, and the increasing demand for faster and more efficient delivery solutions. This article deals with the mathematical formulation of the Multi-Depot Vehicle Routing Problem with Drones (MDVRP-D), whereby a set of heterogeneous trucks, each paired with a UAV, are located in different depots. Both types of vehicles deliver goods to customers; UAVs are dispatched from trucks while en route to make the last-mile delivery. A metaheuristic algorithm based on the Ant Colony Optimization (ACO) principle is proposed as the solution. This algorithm has been adapted for this newly proposed problem; the novel mechanics include the probabilistic decision to dispatch an UAV, the selection of a customer to be served, and local search optimization. Extensive computational experiments are performed to verify the proposed algorithm. First, its performance is compared with Adaptive Large Neighborhood Search (ALNS) metaheuristics on a set of Vehicle Routing Problem with Drones (VRP-D) benchmarks. A set of various benchmark instances are subsequently proposed for the newly formulated MDVRP-D (differing in complexity and graph topology). Finally, the behavior of the proposed algorithm is thoroughly analyzed, especially in respect of features connected with UAVs. The findings presented in this article provide valuable contributions to the NP-hard models related to the Travelling Salesman Problem (TSP) and to the very popular ACO-based algorithms.","2024-05-01","2024-04-22 16:50:09","2024-04-22 16:50:09","","","","","241","","","","","","","","","","","","","","WOS:001129525300001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NZYGPYW5","journalArticle","2023","Lin, N; Akkerman, R; Kanellopoulos, A; Hu, XP; Wang, XP; Ruan, JH","Vehicle routing with heterogeneous service types: Optimizing post-harvest preprocessing operations for fruits and vegetables in short food supply chains","TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW","","1366-5545","10.1016/j.tre.2023.103084","","This study focuses on the post-harvest preprocessing of fruits and vegetables, aiming to provide an effective way to conduct preprocessing operations in short food supply chains. We consider both a heterogeneous fleet of mobile preprocessing units and the possibility to pick up products for centralized preprocessing. The resulting problem is a variant of the classic heterogeneous fleet vehicle routing problems with time windows (HFVRPTW), with the additional consideration of multi-depot and heterogeneous service types, which we refer to as HFVRPTW-MDHS. These additional considerations are important to include in the development of more efficient food supply chains, but lead to a challenging routing problem. In this paper, we formulate the HFVRPTW-MDHS using a mixed-integer linear programming model. Due to the complexity of the model, we propose a customized adaptive large neighborhood search (ALNS) metaheuristic. We design a multi-level struct-based solution representation to improve the efficiency of the ALNS and develop customized methods for solution evaluation, feasibility checks, and neighborhood search. Comparing our results with the results of an exact algorithm and solutions in the existing literature, we find that our ALNS algorithm can obtain high-quality solutions quickly when solving HFVRPTW-MDHS and related variants of the VRP. Finally, we study the application of our approach in the case of precooling, which is a commonly used preprocessing operation, to illustrate the effectiveness of our approach in a relevant practical context.","2023-04","2024-04-22 16:50:09","2024-04-22 16:50:09","","","","","172","","","","","","","","","","","","","","WOS:001035715400001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96UBLXZC","journalArticle","2014","Cuervo, DP; Goos, P; Sörensen, K; Arráiz, E","An iterated local search algorithm for the vehicle routing problem with backhauls","EUROPEAN JOURNAL OF OPERATIONAL RESEARCH","","0377-2217","10.1016/j.ejor.2014.02.011","","The Vehicle Routing Problem with Backhauls (VRPB) is an extension of the VRP that deals with two types of customers: the consumers (linehaul) that request goods from the depot and the suppliers (backhaul) that send goods to the depot. In this paper, we propose a simple yet effective iterated local search algorithm for the VRPB. Its main component is an oscillating local search heuristic that has two main features. First, it explores a broad neighborhood structure at each iteration. This is efficiently done using a data structure that stores information about the set of neighboring solutions. Second, the heuristic performs constant transitions between feasible and infeasible portions of the solution space. These transitions are regulated by a dynamic adjustment of the penalty applied to infeasible solutions. An extensive statistical analysis was carried out in order to identify the most important components of the algorithm and to properly tune the values of their parameters. The results of the computational experiments carried out show that this algorithm is very competitive in comparison to the best metaheuristic algorithms for the VRPB. Additionally, new best solutions have been found for two instances in one of the benchmark sets. These results show that the performance of existing metaheuristic algorithms can be considerably improved by carrying out a thorough statistical analysis of their components. In particular, it shows that by expanding the exploration area and improving the efficiency of the local search heuristic, it is possible to develop simpler and faster metaheuristic algorithms without compromising the quality of the solutions obtained. (C) 2014 Elsevier B.V. All rights reserved.","2014-09-01","2024-04-22 16:50:09","2024-04-22 16:50:09","","454-464","","2","237","","","","","","","","","","","","","","WOS:000336110000007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6QSG2LCK","journalArticle","2020","Kovács, L; Agárdi, A; Bányai, T","Fitness Landscape Analysis and Edge Weighting-Based Optimization of Vehicle Routing Problems","PROCESSES","","2227-9717","10.3390/pr8111363","","Vehicle routing problem (VRP) is a highly investigated discrete optimization problem. The first paper was published in 1959, and later, many vehicle routing problem variants appeared to simulate real logistical systems. Since vehicle routing problem is an NP-difficult task, the problem can be solved by approximation algorithms. Metaheuristics give a ""good"" result within an ""acceptable"" time. When developing a new metaheuristic algorithm, researchers usually use only their intuition and test results to verify the efficiency of the algorithm, comparing it to the efficiency of other algorithms. However, it may also be necessary to analyze the search operators of the algorithms for deeper investigation. The fitness landscape is a tool for that purpose, describing the possible states of the search space, the neighborhood operator, and the fitness function. The goal of fitness landscape analysis is to measure the complexity and efficiency of the applicable operators. The paper aims to investigate the fitness landscape of a complex vehicle routing problem. The efficiency of the following operators is investigated: 2-opt, order crossover, partially matched crossover, cycle crossover. The results show that the most efficient one is the 2-opt operator. Based on the results of fitness landscape analysis, we propose a novel traveling salesman problem genetic algorithm optimization variant where the edges are the elementary units having a fitness value. The optimal route is constructed from the edges having good fitness value. The fitness value of an edge depends on the quality of the container routes. Based on the performed comparison tests, the proposed method significantly dominates many other optimization approaches.","2020-11","2024-04-22 16:50:09","2024-04-22 16:50:09","","","","11","8","","","","","","","","","","","","","","WOS:000594676500001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IJML2NBS","journalArticle","2024","Muñoz-Villamizar, A; Velazquez-Martínez, JC; Caballero-Caballero, S","A large-scale last-mile consolidation model for e-commerce home delivery","EXPERT SYSTEMS WITH APPLICATIONS","","0957-4174","10.1016/j.eswa.2023.121200","","E-commerce's rapid growth, combined with customer demand for fast shipping, has significantly escalated last mile transportation, particularly home deliveries. This surge calls for novel strategies to optimize vehicle utilization while maintaining timely delivery. In response, many online retailers are incentivizing customers to embrace delayed home deliveries by offering economic incentives. Nonetheless, current transportation systems fall short in accommodating orders with extended delivery windows, primarily adhering to the First-In-First-Out rule and distance minimization via the Vehicle Routing Problem (VRP). In this paper, we introduce a new consolidation-based delivery methodology that addresses these challenges. Our approach accounts for orders with daily-based time windows and also anticipates future demand realizations (i.e., expected incoming orders). We characterize this consolidation problem using a Mixed Integer Linear Programming model and propose a custom metaheuristic approach that can tackle the problem on a large-scale setting, introducing a significant novelty approach in last-mile delivery research. We applied our methodology to one of Mexico's largest retailers and compared its performance against the company's existing transportation systems. Our approach substantially improves vehicle utilization and yields considerable reductions in distance traveled, time, and overall transportation costs, achieving cost savings of up to 52%. These savings represent tangible benefits, enabling potential revenue enhancements for businesses and cost-effective, timely deliveries for consumers. Additionally, the increased vehicle utilization implies fewer vehicles are needed for the same volume of deliveries, thereby enhancing operational efficiency. This innovative approach, therefore, presents a practical and highly effective solution for managing large-scale last-mile delivery scenarios.","2024-01","2024-04-22 16:50:09","2024-04-22 16:50:09","","","","","235","","","","","","","","","","","","","","WOS:001066372400001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UY7CUI89","journalArticle","2021","Chaieb, M; Ben Sassi, D","Measuring and evaluating the Home Health Care Scheduling Problem with Simultaneous Pick-up and Delivery with Time Window using a Tabu Search metaheuristic solution","APPLIED SOFT COMPUTING","","1568-4946","10.1016/j.asoc.2021.107957","","The Home Health Care Scheduling Problem (HCSP) with Simultaneous Pick-up and Delivery and Time Window (HCSPSPDTW) consists of finding the optimal crew composition and the best routes to follow in order to satisfy some logistics actions such as the delivery of medical services from the hospital to patients, and the pickup of unused drugs and biological samples from patients to the hospital in a transportation network. The HCSPSPDTW is a bi-objective problem where the traveled time and distance should be minimized. In this paper, we present a hierarchical approach for solving the HCSPSPDTW: the inner optimization problem solved by the k-means++ clustering algorithm, asks for finding the closest visits in terms of distance to avoid long travels. The outer problem is a Vehicle Routing Problem (VRP) modeled by a mixed-integer mathematical model and solved using Tabu Search (TS) metaheuristic. In order to evaluate the performance of the proposed algorithm, this study used some modified test problems from Solomon's benchmark. The obtained results show that the proposed approach was able to generate better solutions than similar algorithms while using less computation time. For instance, the proposed approach outperforms other algorithms by generating less routing cost for 83.93% instances, less used vehicles for 98.73% instances, and by spending less computational time for 98.7% instances. The proposed HCSPSPDTW solving approach is the solver module of a decision support system that will help Home Health Care companies to make appropriate decisions on scheduling their daily plans which will lead to can lead to a significant reduction of transportation costs and improvement of staff satisfaction. (C) 2021 Elsevier B.V. All rights reserved.","2021-12","2024-04-22 16:50:09","2024-04-22 16:50:09","","","","","113","","","","","","","","","","","","","","WOS:000759255900001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
